(134.2, 274.5, 54.9)
(134.2, 280.59999999999997, 54.9)
(134.2, 286.7, 54.9)
(134.2, 292.79999999999995, 54.9)
(134.2, 298.9, 54.9)
(134.2, 305.0, 54.9)
(134.2, 311.09999999999997, 54.9)
(134.2, 317.2, 54.9)
(134.2, 323.29999999999995, 54.9)
(134.2, 329.4, 54.9)
(140.29999999999998, 219.6, 54.9)
(140.29999999999998, 225.7, 54.9)
(140.29999999999998, 231.79999999999998, 54.9)
(140.29999999999998, 237.89999999999998, 54.9)
(140.29999999999998, 244.0, 54.9)
(140.29999999999998, 250.1, 54.9)
(140.29999999999998, 256.2, 54.9)
(140.29999999999998, 262.3, 54.9)
(140.29999999999998, 268.4, 54.9)
(140.29999999999998, 274.5, 54.9)
(140.29999999999998, 280.59999999999997, 54.9)
(140.29999999999998, 286.7, 54.9)
(140.29999999999998, 292.79999999999995, 54.9)
(140.29999999999998, 298.9, 54.9)
(140.29999999999998, 305.0, 54.9)
(140.29999999999998, 311.09999999999997, 54.9)
(140.29999999999998, 317.2, 54.9)
(146.39999999999998, 219.6, 54.9)
(146.39999999999998, 225.7, 54.9)
(146.39999999999998, 231.79999999999998, 54.9)
(146.39999999999998, 237.89999999999998, 54.9)
(146.39999999999998, 244.0, 54.9)
(146.39999999999998, 250.1, 54.9)
(146.39999999999998, 256.2, 54.9)
(146.39999999999998, 262.3, 54.9)
(146.39999999999998, 268.4, 54.9)
(146.39999999999998, 274.5, 54.9)
(146.39999999999998, 280.59999999999997, 54.9)
(146.39999999999998, 286.7, 54.9)
(146.39999999999998, 292.79999999999995, 54.9)
(146.39999999999998, 298.9, 54.9)
(146.39999999999998, 305.0, 54.9)
(146.39999999999998, 311.09999999999997, 54.9)
(152.5, 219.6, 54.9)
(152.5, 225.7, 54.9)
(152.5, 231.79999999999998, 54.9)
(152.5, 237.89999999999998, 54.9)
(152.5, 244.0, 54.9)
(152.5, 250.1, 54.9)
(152.5, 256.2, 54.9)
(152.5, 262.3, 54.9)
(152.5, 268.4, 54.9)
(152.5, 274.5, 54.9)
(152.5, 280.59999999999997, 54.9)
(152.5, 286.7, 54.9)
(152.5, 292.79999999999995, 54.9)
(152.5, 298.9, 54.9)
(158.6, 219.6, 54.9)
(158.6, 225.7, 54.9)
(158.6, 231.79999999999998, 54.9)
(158.6, 237.89999999999998, 54.9)
(158.6, 244.0, 54.9)
(158.6, 250.1, 54.9)
(158.6, 256.2, 54.9)
(158.6, 262.3, 54.9)
(158.6, 268.4, 54.9)
(158.6, 274.5, 54.9)
(158.6, 280.59999999999997, 54.9)
(158.6, 286.7, 54.9)
(158.6, 292.79999999999995, 54.9)
(164.7, 225.7, 54.9)
(164.7, 231.79999999999998, 54.9)
(164.7, 237.89999999999998, 54.9)
(164.7, 244.0, 54.9)
(164.7, 250.1, 54.9)
(164.7, 256.2, 54.9)
(164.7, 262.3, 54.9)
(164.7, 268.4, 54.9)
